Sample Name,Time,glyoxylate,glycolate,pyruvate,lactate,2-oxobutanoate,acetoacetate,glycerate,uracil,fumarate,Maleic acid,2-keto-isovalerate,Guanidoacetic acid,succinate,Methylmalonic acid,3-S-methylthiopropionate,nicotinate,taurine,Pyroglutamic acid,Citraconic acid/itaconic acid,2-ketohaxanoic acid,N-Acetyl-L-alanine,oxaloacetate,Hydroxyisocaproic acid,malate,hypoxanthine,anthranilate,p-aminobenzoate,p-hydroxybenzoate,acetylphosphate,Carbamoyl phosphate,a-ketoglutarate,Phenylpropiolic acid,2-oxo-4-methylthiobutanoate,2-Hydroxy-2-methylbutanedioic acid,3-methylphenylacetic acid,xanthine,Hydroxyphenylacetic acid,"2,3-dihydroxybenzoic acid",orotate,dihydroorotate,allantoin,Aminoadipic acid,Indole-3-carboxylic acid,phenylpyruvate,Atrolactic acid,Phenyllactic acid,quinolinate,phosphoenolpyruvate,Uric acid,dihydroxy-acetone-phosphate,D-glyceraldehdye-3-phosphate,sn-glycerol-3-phosphate,shikimate,aconitate,allantoate,Ascorbic acid,2-Isopropylmalic acid,N-carbamoyl-L-aspartate-nega,Pyrophosphate,glucono-?-lactone,myo-inositol,hydroxyphenylpyruvate,homocysteic acid,4-Pyridoxic acid,3-phosphoglycerate,Indoleacrylic acid,Kynurenic acid,citrate-isocitrate,isocitrate,citrate,2-dehydro-D-gluconate,D-gluconate,D-erythrose-4-phosphate,Xanthurenic acid,lipoate,D-glucarate,deoxyribose-phosphate,pantothenate,prephenate,deoxyuridine,ribose-phosphate,thymidine,uridine,deoxyinosine,shikimate-3-phosphate,D-glucono-?-lactone-6-phosphate,hexose-phosphate,glucose-1-phosphate,glucose-6-phosphate,fructose-6-phosphate,"1,3-diphopshateglycerate","2,3-Diphosphoglyceric acid",S-ribosyl-L-homocysteine-nega,inosine,6-phospho-D-gluconate,xanthosine,D-sedoheptulose-1-7-phosphate,N-acetyl-glucosamine-1-phosphate,glutathione-nega,dUMP-nega,Geranyl-PP,O8P-O1P,dTMP-nega,cyclic-AMP,"fructose-1,6-bisphosphate",trehalose-sucrose,Cellobiose,orotidine-5-phosphate,SBP,"trans, trans-farnesyl diphosphate",S-adenosyl-L-homocysteine-nega,dCDP-nega,5-phosphoribosyl-1-pyrophosphate,Deoxycholic acid,OBP,dTDP-nega,CDP-nega,UDP-nega,Cholic acid,trehalose-6-Phosphate,Thiamine pyrophosphate,adenosine 5-phosphosulfate,ADP-nega,dGDP-nega,IDP-nega,GDP-nega,CDP-ethanolamine,FMN,cholesteryl sulfate,dCTP-nega,dUTP-nega,dTTP-nega,CTP-nega,UTP-nega,CDP-choline,dATP-nega,Taurodeoxycholic acid,ATP-nega,dGTP,GTP-nega,UDP-D-glucose,UDP-D-glucuronate,ADP-D-glucose,"guanosine 5-diphosphate,3-diphosphate",UDP-N-acetyl-glucosamine,glutathione disulfide-nega,NAD+_nega,NADH-nega,dephospho-CoA-nega,cyclic bis(3->5) dimeric GMP,NADP+_nega,NADPH-nega,2-hydroxygluterate,2-deoxyglucose-6-phosphate,4-phosphopantothenate,dehydroascorbic acid,3-hydroxybuterate,itaconic acid,cysteine-sulfinate_neg,Urea,ethanolamine,glycine,alanine,betaine aldehyde,choline,4-aminobutyrate,dimethylglycine,serine,cytosine,Creatinine,proline,indole,betaine,valine,threonine,homoserine,purine,cysteine,creatine,nicotinamide,Imidazoleacetic acid,thymine,DL-Pipecolic acid,N-Acetylputrescine,hydroxyproline,leucine-isoleucine,ornithine,asparagine,aspartate,adenine,Methylcysteine,homocysteine,methylnicotinamide,histidinol,lysine,glutamine,O-acetyl-L-serine,glutamate,methionine,guanine,histidine,2-Aminooctanoic acid,carnitine,Methionine sulfoxide,phenylalanine,Pyridoxamine,pyridoxine,1-Methyl-Histidine,N-acetyl-L-ornithine,arginine,citrulline,N-carbamoyl-L-aspartate,glucosamine,tyrosine,Phosphorylcholine,3-phospho-serine,N6-Acetyl-L-lysine,Acetyllysine,N-acetyl-glutamine,N-acetyl-glutamate,"Ng,NG-dimethyl-L-arginine",Acetylcarnitine DL,tryptophan,Kynurenine,N-acetyl-glucosamine,Flavone,cystathionine,5-methoxytryptophan,Cystine,cytidine,biotin,deoxyadenosine,Glycerophosphocholine,acadesine,D-glucosamine-6-phosphate,D-glucosamine-1-phosphate,thiamine,S-ribosyl-L-homocysteine-posi,deoxyguanosine,adenosine,1-Methyladenosine,guanosine,L-arginino-succinate,S-methyl-5-thioadenosine,7-methylguanosine,dCMP,glutathione,dTMP,CMP,UMP,dAMP,Nicotinamide ribotide,aminoimidazole carboxamide ribonucleotide,thiamine-phosphate,dGMP,AMP,IMP,S-adenosyl-L-methioninamine,GMP,xanthosine-5-phosphate,riboflavin,S-adenosyl-L-homoCysteine-posi,S-adenosyl-L-methionine,folate,"7,8-dihydrofolate",5-methyl-THF,Diiodothyronine,glutathione disulfide-posi,NAD+_posi,NADH,dephospho-CoA-posi,NADP+_posi,NADPH,coenzyme A-posi,FAD,acetyl-CoA-posi,propionyl-CoA-posi,acetoacetyl-CoA-posi,malonyl-CoA-posi,succinyl-CoA-posi,sarcosine,putrescine,spermidine,N-acetyl spermine,N-acetyl spermidine,Nicotinamide Riboside,Adenylosuccinate,cholesterol,arginosuccinic acid,phosphocreatine,retinoic acid,spermine,HMG-CoA_pos
062618QPJ1,0,469374.5489,230027.6937,173890.2871,75854869.08,1383120.24,1242742.619,1366833.711,8786009.449,23097535.45,22143626.57,22347083.11,89280.31233,25518519.76,27967239.35,56491.18055,1485208.262,38885524.26,895034.6551,12771050.82,3001854.565,24692.84089,7118740.513,547543.8337,109214191.8,750881.2402,29119.22454,82869.68698,1729228.176,770107.7901,102258464.1,8655095.199,18618152.97,14741.39302,22410112.6,68461.94125,2633238.422,192060.5074,240998.7125,558751.3242,989321.8447,3980562.867,3208638.352,1498194.828,12239.6904,137406.1918,1590081.626,2344339.783,1972803.163,6053298.441,3091339.037,2894284.182,95913041.27,N/A,4865402.425,365747.4904,24489731.21,51204751.41,256797.8568,1274688.3,191371.7138,6037408.665,164575.3336,173685.0979,178120.4121,6554872.665,57243.28978,530015.4962,104342783.7,1028591.187,58383695.74,297103.5776,11641562.26,2031247.192,1235348.207,5003.192041,186896.7369,669672.7341,872943.7118,10157.75134,N/A,10355961.88,13489.4401,5273740.765,667619.9417,N/A,44447.94614,74669610.75,2074483.115,7412549.009,6834758.538,151033.1908,68307.83889,23106.78092,42016448.57,337290.0635,723485.3452,26719097.9,11607362.12,13679711.49,43021.86762,231478.3463,1720460.192,55421.31488,1252962.959,3439832.784,44036.62175,9031.251867,N/A,561379.2508,157458.7114,474674.9844,37900.12759,96018.29994,N/A,436951.896,63915.36178,231775.2664,2096287.07,6746.668942,4223968.018,739334.3298,100890.4567,8560513.258,7989918.752,1028069.436,122302.939,394264.1759,25303.17675,598013.9077,108949.1499,32878.60096,395840.5826,1394127.468,15442854.73,144424.4188,200805.5895,21295.37677,57394026.6,57156825.88,2136407.057,11543318.26,290526.6489,N/A,8474.918853,7294621.741,29895430.2,9399315.627,119931.0779,4222.863751,3285.686599,866523.7263,66723.42318,72634961.39,2697201.066,33265.15579,1983134.716,1353963.516,12771050.82,89114.3421,3970737.406,1239019.9,13512.46792,44036186.71,114190.2054,453812.5434,507501.0282,974683.2874,20299656,1576580.323,N/A,178128711.9,731146.6351,30205400.64,6268376.352,52282667.28,72080.6371,1148203.764,47519.26389,27216.27311,1421664.15,85723.25448,21100.53022,35243178.9,9244.109608,27154.7781,240395199.3,86321377.24,37027022.4,7849558.244,3612527.454,3612527.454,57688.91801,7081.823866,3376.708799,91657865.76,127097578.7,5020.265716,65000813.38,13602114.39,550090.7756,188006016.1,18383.87626,30561494.36,99533604.69,79760438.49,N/A,8196.850416,2796703.58,6936.897306,151667534.2,440851.1198,116561.6679,66585.09419,14705831.36,459837649.3,868571.3912,36778719.13,33853948.03,155349.5225,193780.7518,8354116.404,52527141.91,18089025.49,1934717.353,5150226.366,4458.755404,5945719.371,14308.56549,39674.07178,17838070.61,1189993.528,45619.27287,11542744.98,24455.6299,693458.362,30088.27095,14336.44061,346112.3325,307084.9042,1427221.668,48932.59017,507063.5205,2675770.129,N/A,N/A,89525.4606,16374881.09,26847.904,944404.0782,329878.4874,166330.5737,426672.7027,59934.20872,129878.5768,N/A,6274010.878,2422205.498,N/A,593357.5816,8445.123891,10840.65456,223814.1308,4761008.321,13495.35623,9181.503051,28737.21075,N/A,7723507.372,12007977.92,157065.912,4926.251567,951209.4909,104603.797,494666.0526,911351.7012,366855.9934,128372.6866,152866.6961,25337.79438,208614.3742,37940943.71,34698.11292,212727.8611,167359.7392,5093.924061,7261.179567,N/A,569071.8407,2528649.214,11325.999,87903.9247,685484.783,10982.45263
062618QPJ2,0,418214.8939,32996.67544,152388.47,76501358.78,1306224.973,1054483.204,1270329.083,6793972.488,23546655.96,22895312.51,20811807.04,56270.21062,26584099.43,30002920.36,56560.3633,1481321.67,40132927.78,955289.0849,11473555.92,2283738.648,N/A,7152659.8,453640.4015,115254892.6,898247.7927,88049.98028,51442.70338,2497670.641,790593.6023,78265300.86,9385642.769,20774099.97,N/A,20654383.78,9180.821374,2528183.174,197680.1946,240947.125,540993.2863,500028.374,3390307.619,2534942.219,2494774.231,18042.54864,105568.7827,1731474.472,1129981.643,1937138.897,6647084.202,3679390.386,3208900.289,96375444.77,N/A,4728736.635,221732.1103,12867463.38,25440362.68,266059.1619,1226721.636,284876.9816,5918561.369,153210.3426,199796.4874,211150.7076,6808903.108,96131.39332,565939.0166,112053028.4,834992.5331,56310089.49,358345.9268,22124250.8,2178209.449,1367136.413,N/A,193048.7991,512122.0783,655281.1861,N/A,N/A,9708390.433,4700.030983,5487622.514,619725.9012,N/A,70381.4545,71686317.85,1867467.884,7057023.176,6556015.896,175620.7047,86606.95546,17990.50267,48369142.23,354551.1314,740508.1552,32514526.32,12688789.17,11040316.05,95860.72543,193112.8815,1833097.543,52968.93929,1269358.862,2962378.52,75853.86753,5452.652857,N/A,605890.5993,170775.0899,540627.2269,31416.37965,101096.4369,N/A,575276.684,72013.55032,252283.8372,2446519.907,7265.660903,4684518.094,621313.5753,97060.99134,8457115.007,7509899.309,1204091.635,118400.0488,277363.6433,28773.5867,469330.9239,129780.1464,18526.00371,349358.2805,1389250.298,13709391.1,123307.7354,204307.455,10419.76326,57654731.15,52948224.98,1963839.596,11915462.89,290601.0478,7590.001376,48417.65397,7489085.723,29284915.25,8640261.473,142733.0257,15200.37587,N/A,761572.3188,79390.55196,64040195.36,3155855.686,31207.20948,1259798.112,1380323.714,11473555.92,93739.91233,3370548.945,837740.1192,20267.34793,44106773.83,157224.749,183181.0765,541589.0576,1035768.068,19330981.61,1589206.225,N/A,182999441.6,782148.7882,8139972.64,5185995.04,50794248.7,65642.02339,1222050.525,39167.75453,18333.5046,1835154.456,232061.1035,14200.62652,33512687.12,9040.364278,68401.92967,237284878,81826464.29,36643613.08,10812042.64,3681105.676,3681105.676,36584.6465,12170.8012,N/A,94238787.47,129076582.1,N/A,68719635.45,12740978.75,512973.0917,192337101.8,10125.59945,28388495.75,90852087.86,83217733.5,5885.002829,13425.77725,3729135.908,N/A,179097031.3,437910.1018,134243.6565,120491.7245,13210267.7,441628043.2,733802.6664,34144532.13,31894333.06,177141.1714,285641.4359,8421594.475,59657088.26,17824975.27,1546800.563,5705514.556,8988.774507,5434753.185,7597.956824,25335.32257,20922072.84,1150891.298,37538.64473,13862896.3,17325.20211,679541.2597,26948.95128,27538.85871,406846.8967,306306.1695,331741.7899,47950.06225,674706.5848,2999181.718,54741.90663,N/A,80734.48243,14199302.29,27871.34341,784394.8131,517105.9602,196825.8848,525553.8278,69342.17978,129184.15,5493.814641,5324537.636,2011102.07,N/A,494278.3718,7601.371335,5023.874465,234512.9731,5409111.179,24172.08314,N/A,13670.88213,8435.178823,8849624.117,9364094.289,195940.4963,12994.39038,1141298.325,88480.09781,396252.8045,773695.4174,181411.3272,87757.17944,87047.72484,8442.468313,201852.4244,38076543.93,15588.39899,97614.69386,166506.5393,24437.58325,24915.35989,N/A,977382.5051,2969973.787,17886.44504,148644.722,774444.5684,3398.057729
062618QPJ3,0,488128.5297,225278.6913,75355.3178,58536824.59,1243081.305,1154784.47,1295107.42,6136369.061,24728495.38,21953913.46,20944552.01,16900.94702,17599623.25,20559797.51,61625.64718,1506703.114,27285447.81,1111276.497,10834910.06,2453057.096,59667.89227,7015662.202,508695.72,106510596,760588.8349,49756.33815,81250.08698,2915609.099,622623.4371,57857443.01,10631191.9,25857956.08,23521.24838,20344302.38,164736.4159,2153878.318,240210.5934,223503.503,312406.5868,390681.3311,5006739.053,1833181.324,1698199.476,N/A,150543.4253,1322517.945,1327481.902,2346028.317,4496101.566,2679551.804,2708725.373,78209476.51,N/A,3255847.031,168423.8439,2211795.074,5250639.532,115374.4294,951877.8674,237455.6582,5995801.082,187487.3178,110621.2893,359806.4643,6029043.621,375046.6697,395903.4379,93515585.61,460715.273,35351363.32,509026.139,15634988.41,2021939.451,1629924.222,N/A,125469.5542,751598.6737,7255830.799,4221.09953,N/A,7959613.006,26419.36613,3591869.524,45448.13165,N/A,82177.26501,76698057.24,1611477.16,7013948.106,6926780.529,134257.9526,114043.4923,10946.16347,36593775.07,488929.5973,499969.1214,30425666.73,8095952.347,8562908.05,69625.0722,307657.4656,1949373.581,51981.51409,749136.5174,2784541.318,72520.09579,8398.351688,5779.163987,675298.8491,141043.7647,308752.1834,18141.36301,94618.92502,N/A,572975.7868,40328.89817,234635.9233,2195897.027,9160.716301,5511854.075,556038.456,112327.166,8517932.272,8431767.84,1152169.021,143589.9082,269083.5959,19954.11481,544831.1296,96016.7173,27001.1771,272981.3711,1263675.593,14176282.74,103039.6858,152848.0164,39754.12543,60872977.37,64345238.35,2074491.635,13518794.42,228036.3012,5076.57066,39590.1505,8455622.032,31408480.65,8116324.129,117399.1299,27087.99962,N/A,883839.8581,91212.37616,67253141.41,2964439.816,25144.0746,425555.9912,1083973.016,10834910.06,97975.41218,3955598.201,759914.1645,24494.09567,32930659.92,130891.9379,140187.9737,438436.461,972529.1721,17683209.18,1749825.147,18087.7192,195199521.4,537498.6158,20140660.17,3099203.763,42354807.71,22521.62217,847447.7015,83851.84182,46701.22003,2008594.752,237080.0293,57028.12445,45987042.29,7937.658122,42913.88164,181869070.3,56751292.65,34417499.46,9413081.811,4155088.887,4155088.887,57032.71319,8122.959487,N/A,67516770.18,137390989.6,N/A,74542306.15,8904839.7,452409.6658,200021188.4,14547.07424,31912695.3,80568632.21,66987491.14,4217.917179,18155.5877,2877993.552,5374.614818,156516432.2,388816.5946,81802.5807,205740.1027,14285630.27,350074063.7,763869.5882,26987975.08,26051974.12,207245.5636,291801.8111,8261107.557,70731640.94,20449938.2,561468.0186,10661763.37,N/A,3159588.48,8809.185658,48022.51821,10212265.02,955894.8498,16916.0096,15221311.15,8566.374199,797684.5592,9321.420084,14047.19357,845110.3096,409634.2792,2497611.454,62869.3105,577939.5071,2972183.255,N/A,N/A,54053.38478,11361082.69,18025.93527,550396.5315,341337.4821,112091.4145,483833.9655,92299.09191,125006.3578,6308.463241,4689460.759,2085516.81,N/A,567998.0171,6755.064822,9022.341241,132594.4359,4115993.384,29477.40064,N/A,28109.95099,5067.420444,7683179.832,9334187.91,182427.5672,6861.898538,1205774.875,124145.3375,643097.8252,898611.7816,483932.7694,116552.4008,101344.6898,33773.99464,186634.346,28448753.71,21726.45305,128015.4433,150558.7337,17586.32389,19183.79414,9291.267495,728869.3108,2692064.074,34922.23963,107080.7672,713321.5867,19368.1264
062618QPJ4,0,435168.0492,217193.2847,114685.3236,62249616.13,1396501.948,1257138.686,1174529.21,5455760.503,23563299.71,22096262.43,21572401.29,65413.18962,18280825.57,20460483.29,43914.49563,1582198.155,30421552.11,808120.7931,11561965.55,2549944.616,16028.2629,7580298.14,403309.6061,113779530.8,649551.492,67003.51591,50377.51673,2914631.743,586953.4652,76314921.15,8743123.937,19168247.1,6325.414256,20852824.68,122074.0574,1806275.428,226794.9993,353965.0893,454139.8974,373397.5659,4779976.541,2117808.532,2131918.59,7634.822502,145643.0997,1523139.693,2847195.886,2022735.827,4249310.644,3611236.697,3078566.293,81091521.71,N/A,4353637.993,212374.55,9837240.132,15777869.75,184934.3783,856005.852,160162.6918,4568921.831,158102.6909,131856.118,168756.3243,6904321.479,62797.31688,418908.4271,122558298,647656.9447,49486472.7,254710.0654,10136966.67,1908897.156,1173564.621,N/A,132637.6734,543248.4837,770866.8979,4200.205179,N/A,8314882.903,N/A,3502775.681,55242.49537,N/A,57263.04494,71927697.93,1514996.234,7367744.025,6910640.373,173592.242,63979.6232,26382.92522,31057957.28,333554.6479,504141.7495,25861305.19,9017084.877,6888900.311,39554.16816,253342.9311,1976882.797,63702.08921,832935.6009,3016825.751,61612.69485,N/A,12373.87368,557298.2255,125943.7192,308567.7557,21943.62334,87191.75155,N/A,711537.9183,34739.41376,235164.632,2065667.96,12668.09151,4216832.93,505996.1279,89833.67451,7498928.468,7258487.205,935951.5901,132131.1648,245147.4177,20185.73895,639002.6362,105565.7457,27557.98849,241899.2808,1303577.533,13336058.56,56585.25198,154259.0414,40474.54457,63460388.59,60453314.52,1787104.052,10724855.77,243712.7783,N/A,57407.64829,5577745.031,27573274.44,7903166.089,110239.5752,11815.96069,N/A,760180.4554,74510.98463,64040778.45,2347520.812,28916.93981,1477859.098,1050974.187,11561965.55,128357.9447,2351787.472,858417.3764,13515.04322,37615299.74,186963.7872,N/A,468116.1602,818702.974,17020778.58,1540821.79,N/A,178257367.7,584360.7442,34218842.87,4301969.008,43239937.41,35485.37058,1073656.86,85374.38109,37034.9936,1550315.941,243513.0598,41157.047,36432114.71,12508.25086,32562.15748,211156578,56475119.6,33068375.64,11269666.97,3301892.246,3301892.246,57592.79041,8014.768819,N/A,66332837.91,116769883.2,N/A,67208839.9,10470575.94,522377.5855,195402548.2,11617.18066,32327473.61,79773019.08,72408759.72,7622.548547,N/A,3018448.398,N/A,147783644.7,368265.2804,87347.01773,108420.214,12171192.06,360263278.9,735677.1771,30954767.56,22968066.11,214407.7986,153815.1621,9255615.81,64276958.6,14907356.17,843699.2187,6764849.383,7931.358053,4184337.129,5028.753408,110387.6901,13010905.53,1042337.966,54205.89433,10138253.31,18528.74892,841725.5538,30386.89956,9287.112331,522700.0734,264886.2348,1417976.542,35783.50695,692446.2231,2762049.903,N/A,N/A,55401.80124,9073499.53,16018.81488,769986.8062,426883.7727,152983.3724,440114.1863,106807.9566,129821.0378,N/A,4232731.584,1551104.326,N/A,574011.2532,12668.87127,N/A,133670.2455,3964618.031,19230.64054,4120.112212,18772.33735,N/A,9796354.95,9720774.856,131754.4651,5256.598272,1006215.171,94975.09855,380700.3379,691622.6419,172309.5339,112313.4829,75168.59507,11878.0985,143580.4276,34789744.12,69668.43322,153435.0624,182214.3828,18541.64387,9598.827048,N/A,675207.2261,2999572.018,31875.8518,113241.7066,935881.1218,3402.623879
062618QPJ5,0,355166.7137,205416.8459,114630.0498,74794926.55,1115271.714,1110636.044,1103227.589,6413259.184,23636202.01,25670179.37,23081338.13,45001.73964,27303095.47,30339277.1,46471.71125,1395634.275,29671064.86,223511.4205,10216677.41,2224801.948,23839.18934,7318888.376,528070.7745,116119681.4,859619.0663,66020.12568,33198.12694,2182582.058,578912.7937,66679221.61,8967939.726,21227031.28,N/A,19253298.17,11021.71363,2315348.484,234433.6368,190152.9267,394383.7274,499245.4692,3349819.407,2281482.363,2670282.518,N/A,133622.9135,1994161.327,982570.559,1975029.746,4596024.278,3471391.336,3241631.799,88087844.84,N/A,5087448.133,178944.9843,5144516.885,13627739.66,143977.5106,857898.2266,110765.7913,4932411.261,255407.0083,172036.5282,138358.2054,5921719.656,480120.0693,413996.1317,98251905.67,818426.4151,44545062.87,310759.1083,8053723.475,1915765.071,1467338.917,N/A,92159.43401,508303.5577,1154224.571,N/A,N/A,7589843.582,2539.574784,5449005.927,73727.21854,N/A,39946.71563,73940197.08,1994519.431,6067258.12,6423332.628,211959.529,46036.22123,19082.04355,48462164.39,293987.3602,701546.8574,27278931.25,10993523.43,7188163.072,46401.99559,262279.4771,1690176.634,50136.0809,1051284.459,2531767.483,70479.19268,11589.73823,6386.953161,623700.5097,155867.0353,399586.1968,21849.77255,59870.68785,N/A,545457.2937,47586.45821,199366.3196,1866316.74,N/A,4259443.768,519568.9259,87253.91116,7994061.309,7611482.77,1007475.253,105511.6705,258945.6607,25717.96636,382252.2356,81096.99027,24051.55141,229003.2417,1178750.767,13521268.11,99656.66844,137262.4747,33391.79383,56062724.91,55947715.75,1294951.791,11601525.03,255078.7915,11803.75599,48137.1815,8256411.525,34639696.45,7922145.918,122428.2726,14276.10497,N/A,795693.7841,63344.43321,59495680.06,3116915.933,8565.814005,979247.3539,1156058.928,10216677.41,120836.7017,3295102.407,742177.8445,19423.97004,37019300.97,113471.1603,123294.4445,393698.0126,1021305.563,16954107.48,1623409.857,13818.17204,188327685.8,651770.4739,8230077.197,4118607.507,44851502.02,63453.90281,1255115.543,29574.43441,30874.36336,1818240.265,256417.034,18482.92432,33534466.4,N/A,40961.03378,207410369,71378778.31,36723228.19,11618421.74,3615874.784,3615874.784,54328.79824,N/A,9340.556356,89092473.73,128236035.1,N/A,68438308.93,12094830.48,542112.469,188122880.2,8873.291325,32934940.57,87503521.8,90479063.29,N/A,5869.730272,3024691.034,N/A,157666288.4,274794.2595,115264.3121,148220.5556,15058963.05,393331923,1014268.407,33116048.65,31112652.13,330915.3714,211211.0272,7208622.538,60960693.6,18444790.78,558766.2926,11154339.22,N/A,3799448.507,5354.211408,40543.49052,20669239.35,1171777.649,68423.94346,10211062.07,3397.937485,657764.2342,20948.67283,28617.36976,521064.9587,307529.0683,1108238.435,47332.36338,897786.9385,3567082.911,N/A,N/A,51538.90004,9145385.113,9089.661552,579113.5939,432252.2389,130623.2955,226491.9684,84348.73663,92570.80252,7792.199943,4493652.076,1794453.656,N/A,532953.9433,N/A,19318.09993,156919.5771,4073779.216,38633.25157,N/A,13157.68392,N/A,8313596.467,8618697.217,128375.369,21152.05231,1130892.642,108931.9218,303548.3718,836160.6674,240224.9559,101351.8927,3700.935294,21952.2767,138425.0098,31914354.68,17462.11682,155247.8535,207217.9954,22874.76483,7387.785519,N/A,634229.4817,2843976.807,15475.94234,96022.10543,843509.7066,3377.394669
